brand,level_1,TimeIdx,sessions,conversions,revenue,cr,aov,idx_sessions,idx_cr,idx_aov,Level,Year
alpha,27,28,50,0,0.0,0.0,0.0,0.6493506493506493,1.0,1.0,Daily,2023
alpha,28,29,38,0,0.0,0.0,0.0,0.4935064935064935,1.0,1.0,Daily,2023
alpha,29,30,86,1,377.63,0.011627906976744186,377.63,1.1168831168831168,1.0,1.0,Daily,2023
alpha,30,31,63,0,0.0,0.0,0.0,0.8181818181818182,1.0,1.0,Daily,2023
alpha,31,32,66,0,0.0,0.0,0.0,0.8571428571428571,1.0,1.0,Daily,2023
alpha,32,33,93,0,0.0,0.0,0.0,1.2077922077922079,1.0,1.0,Daily,2023
alpha,33,34,72,0,0.0,0.0,0.0,0.935064935064935,1.0,1.0,Daily,2023
alpha,34,35,41,0,0.0,0.0,0.0,0.5324675324675324,1.0,1.0,Daily,2023
alpha,35,36,58,0,0.0,0.0,0.0,0.7532467532467533,1.0,1.0,Daily,2023
alpha,36,37,59,0,0.0,0.0,0.0,0.7662337662337663,1.0,1.0,Daily,2023
alpha,37,38,66,0,0.0,0.0,0.0,0.8571428571428571,1.0,1.0,Daily,2023
alpha,38,39,56,0,0.0,0.0,0.0,0.7272727272727273,1.0,1.0,Daily,2023
alpha,39,40,73,0,0.0,0.0,0.0,0.948051948051948,1.0,1.0,Daily,2023
alpha,40,41,61,0,0.0,0.0,0.0,0.7922077922077922,1.0,1.0,Daily,2023
alpha,41,42,57,0,0.0,0.0,0.0,0.7402597402597403,1.0,1.0,Daily,2023
alpha,42,43,45,0,0.0,0.0,0.0,0.5844155844155844,1.0,1.0,Daily,2023
alpha,43,44,71,0,0.0,0.0,0.0,0.922077922077922,1.0,1.0,Daily,2023
alpha,44,45,50,0,0.0,0.0,0.0,0.6493506493506493,1.0,1.0,Daily,2023
alpha,45,46,57,2,822.91,0.03508771929824561,411.455,0.7402597402597403,1.0,1.0,Daily,2023
alpha,46,47,82,0,0.0,0.0,0.0,1.0649350649350648,1.0,1.0,Daily,2023
alpha,47,48,69,0,0.0,0.0,0.0,0.8961038961038961,1.0,1.0,Daily,2023
alpha,48,49,54,0,0.0,0.0,0.0,0.7012987012987013,1.0,1.0,Daily,2023
alpha,49,50,52,0,0.0,0.0,0.0,0.6753246753246753,1.0,1.0,Daily,2023
alpha,50,51,64,1,450.4,0.015625,450.4,0.8311688311688312,1.0,1.0,Daily,2023
alpha,51,52,52,0,0.0,0.0,0.0,0.6753246753246753,1.0,1.0,Daily,2023
alpha,52,53,72,0,0.0,0.0,0.0,0.935064935064935,1.0,1.0,Daily,2023
alpha,53,54,81,0,0.0,0.0,0.0,1.051948051948052,1.0,1.0,Daily,2023
alpha,54,55,64,0,0.0,0.0,0.0,0.8311688311688312,1.0,1.0,Daily,2023
alpha,55,56,71,1,450.45,0.014084507042253521,450.45,0.922077922077922,1.0,1.0,Daily,2023
alpha,56,57,41,1,351.77,0.024390243902439025,351.77,0.5324675324675324,1.0,1.0,Daily,2023
alpha,57,58,59,0,0.0,0.0,0.0,0.7662337662337663,1.0,1.0,Daily,2023
alpha,58,59,53,0,0.0,0.0,0.0,0.6883116883116883,1.0,1.0,Daily,2023
alpha,59,60,84,1,449.91,0.011904761904761904,449.91,1.0909090909090908,1.0,1.0,Daily,2023
alpha,60,61,97,1,376.37,0.010309278350515464,376.37,1.2597402597402598,1.0,1.0,Daily,2023
alpha,61,62,75,1,389.05,0.013333333333333334,389.05,0.974025974025974,1.0,1.0,Daily,2023
alpha,62,63,57,1,426.78,0.017543859649122806,426.78,0.7402597402597403,1.0,1.0,Daily,2023
alpha,63,64,64,1,375.62,0.015625,375.62,0.8311688311688312,1.0,1.0,Daily,2023
alpha,64,65,81,1,405.89,0.012345679012345678,405.89,1.051948051948052,1.0,1.0,Daily,2023
alpha,65,66,73,0,0.0,0.0,0.0,0.948051948051948,1.0,1.0,Daily,2023
alpha,66,67,71,1,484.11,0.014084507042253521,484.11,0.922077922077922,1.0,1.0,Daily,2023
alpha,67,68,73,0,0.0,0.0,0.0,0.948051948051948,1.0,1.0,Daily,2023
alpha,68,69,79,0,0.0,0.0,0.0,1.025974025974026,1.0,1.0,Daily,2023
alpha,69,70,77,2,818.94,0.025974025974025976,409.47,1.0,1.0,1.0,Daily,2023
alpha,70,71,60,1,428.18,0.016666666666666666,428.18,0.7792207792207793,1.0,1.0,Daily,2023
alpha,71,72,68,0,0.0,0.0,0.0,0.8831168831168831,1.0,1.0,Daily,2023
alpha,72,73,76,0,0.0,0.0,0.0,0.987012987012987,1.0,1.0,Daily,2023
alpha,73,74,68,1,392.39,0.014705882352941176,392.39,0.8831168831168831,1.0,1.0,Daily,2023
alpha,74,75,87,0,0.0,0.0,0.0,1.12987012987013,1.0,1.0,Daily,2023
alpha,75,76,64,0,0.0,0.0,0.0,0.8311688311688312,1.0,1.0,Daily,2023
alpha,76,77,53,0,0.0,0.0,0.0,0.6883116883116883,1.0,1.0,Daily,2023
alpha,77,78,68,0,0.0,0.0,0.0,0.8831168831168831,1.0,1.0,Daily,2023
alpha,78,79,63,0,0.0,0.0,0.0,0.8181818181818182,1.0,1.0,Daily,2023
alpha,79,80,83,2,644.31,0.024096385542168676,322.155,1.077922077922078,1.0,1.0,Daily,2023
alpha,80,81,91,0,0.0,0.0,0.0,1.1818181818181819,1.0,1.0,Daily,2023
alpha,81,82,90,0,0.0,0.0,0.0,1.1688311688311688,1.0,1.0,Daily,2023
alpha,82,83,67,1,407.9,0.014925373134328358,407.9,0.8701298701298701,1.0,1.0,Daily,2023
alpha,83,84,47,0,0.0,0.0,0.0,0.6103896103896104,1.0,1.0,Daily,2023
alpha,84,85,57,3,1336.62,0.05263157894736842,445.53999999999996,0.7402597402597403,1.0,1.0,Daily,2023
alpha,85,86,101,1,388.74,0.009900990099009901,388.74,1.3116883116883118,1.0,1.0,Daily,2023
alpha,86,87,92,1,412.89,0.010869565217391304,412.89,1.1948051948051948,1.0,1.0,Daily,2023
alpha,87,88,55,0,0.0,0.0,0.0,0.7142857142857143,1.0,1.0,Daily,2023
alpha,88,89,66,1,446.94,0.015151515151515152,446.94,0.8571428571428571,1.0,1.0,Daily,2023
alpha,89,90,88,0,0.0,0.0,0.0,1.1428571428571428,1.0,1.0,Daily,2023
alpha,90,91,62,1,422.15,0.016129032258064516,422.15,0.8051948051948052,1.0,1.0,Daily,2023
alpha,91,92,59,1,396.53,0.01694915254237288,396.53,0.7662337662337663,1.0,1.0,Daily,2023
alpha,92,93,76,2,815.4,0.02631578947368421,407.7,0.987012987012987,1.0,1.0,Daily,2023
alpha,93,94,120,2,785.75,0.016666666666666666,392.875,1.5584415584415585,1.0,1.0,Daily,2023
alpha,94,95,74,0,0.0,0.0,0.0,0.961038961038961,1.0,1.0,Daily,2023
alpha,95,96,76,0,0.0,0.0,0.0,0.987012987012987,1.0,1.0,Daily,2023
alpha,96,97,97,1,464.15,0.010309278350515464,464.15,1.2597402597402598,1.0,1.0,Daily,2023
alpha,97,98,65,0,0.0,0.0,0.0,0.8441558441558441,1.0,1.0,Daily,2023
alpha,98,99,66,0,0.0,0.0,0.0,0.8571428571428571,1.0,1.0,Daily,2023
alpha,99,100,74,0,0.0,0.0,0.0,0.961038961038961,1.0,1.0,Daily,2023
alpha,100,101,96,4,1625.61,0.041666666666666664,406.4025,1.2467532467532467,1.0,1.0,Daily,2023
alpha,101,102,79,0,0.0,0.0,0.0,1.025974025974026,1.0,1.0,Daily,2023
alpha,102,103,111,0,0.0,0.0,0.0,1.4415584415584415,1.0,1.0,Daily,2023
alpha,103,104,67,1,356.99,0.014925373134328358,356.99,0.8701298701298701,1.0,1.0,Daily,2023
alpha,104,105,63,1,387.15,0.015873015873015872,387.15,0.8181818181818182,1.0,1.0,Daily,2023
alpha,105,106,43,0,0.0,0.0,0.0,0.5584415584415584,1.0,1.0,Daily,2023
alpha,106,107,126,0,0.0,0.0,0.0,1.6363636363636365,1.0,1.0,Daily,2023
alpha,107,108,119,0,0.0,0.0,0.0,1.5454545454545454,1.0,1.0,Daily,2023
alpha,108,109,108,0,0.0,0.0,0.0,1.4025974025974026,1.0,1.0,Daily,2023
alpha,109,110,76,0,0.0,0.0,0.0,0.987012987012987,1.0,1.0,Daily,2023
alpha,110,111,77,0,0.0,0.0,0.0,1.0,1.0,1.0,Daily,2023
alpha,111,112,56,0,0.0,0.0,0.0,0.7272727272727273,1.0,1.0,Daily,2023
alpha,112,113,80,0,0.0,0.0,0.0,1.0389610389610389,1.0,1.0,Daily,2023
alpha,113,114,77,2,809.85,0.025974025974025976,404.925,1.0,1.0,1.0,Daily,2023
alpha,114,115,107,1,440.47,0.009345794392523364,440.47,1.3896103896103895,1.0,1.0,Daily,2023
alpha,115,116,109,1,454.04,0.009174311926605505,454.04,1.4155844155844155,1.0,1.0,Daily,2023
alpha,116,117,83,0,0.0,0.0,0.0,1.077922077922078,1.0,1.0,Daily,2023
alpha,117,118,94,0,0.0,0.0,0.0,1.2207792207792207,1.0,1.0,Daily,2023
alpha,118,119,73,0,0.0,0.0,0.0,0.948051948051948,1.0,1.0,Daily,2023
alpha,119,120,57,0,0.0,0.0,0.0,0.7402597402597403,1.0,1.0,Daily,2023
alpha,120,121,64,1,434.78,0.015625,434.78,0.8311688311688312,1.0,1.0,Daily,2023
alpha,121,122,106,0,0.0,0.0,0.0,1.3766233766233766,1.0,1.0,Daily,2023
alpha,122,123,89,0,0.0,0.0,0.0,1.155844155844156,1.0,1.0,Daily,2023
alpha,123,124,99,0,0.0,0.0,0.0,1.2857142857142858,1.0,1.0,Daily,2023
alpha,124,125,94,0,0.0,0.0,0.0,1.2207792207792207,1.0,1.0,Daily,2023
alpha,125,126,69,0,0.0,0.0,0.0,0.8961038961038961,1.0,1.0,Daily,2023
alpha,126,127,87,1,425.44,0.011494252873563218,425.44,1.12987012987013,1.0,1.0,Daily,2023
alpha,127,128,117,0,0.0,0.0,0.0,1.5194805194805194,1.0,1.0,Daily,2023
alpha,128,129,117,0,0.0,0.0,0.0,1.5194805194805194,1.0,1.0,Daily,2023
alpha,129,130,87,1,372.56,0.011494252873563218,372.56,1.12987012987013,1.0,1.0,Daily,2023
alpha,130,131,70,0,0.0,0.0,0.0,0.9090909090909091,1.0,1.0,Daily,2023
alpha,131,132,105,0,0.0,0.0,0.0,1.3636363636363635,1.0,1.0,Daily,2023
alpha,132,133,73,0,0.0,0.0,0.0,0.948051948051948,1.0,1.0,Daily,2023
alpha,133,134,55,0,0.0,0.0,0.0,0.7142857142857143,1.0,1.0,Daily,2023
alpha,134,135,60,1,399.45,0.016666666666666666,399.45,0.7792207792207793,1.0,1.0,Daily,2023
alpha,135,136,83,0,0.0,0.0,0.0,1.077922077922078,1.0,1.0,Daily,2023
alpha,136,137,123,0,0.0,0.0,0.0,1.5974025974025974,1.0,1.0,Daily,2023
alpha,137,138,90,1,349.21,0.011111111111111112,349.21,1.1688311688311688,1.0,1.0,Daily,2023
alpha,138,139,75,1,421.89,0.013333333333333334,421.89,0.974025974025974,1.0,1.0,Daily,2023
alpha,139,140,67,0,0.0,0.0,0.0,0.8701298701298701,1.0,1.0,Daily,2023
alpha,140,141,61,1,339.53,0.01639344262295082,339.53,0.7922077922077922,1.0,1.0,Daily,2023
alpha,141,142,85,3,1245.97,0.03529411764705882,415.3233333333333,1.103896103896104,1.0,1.0,Daily,2023
alpha,142,143,80,0,0.0,0.0,0.0,1.0389610389610389,1.0,1.0,Daily,2023
alpha,143,144,108,0,0.0,0.0,0.0,1.4025974025974026,1.0,1.0,Daily,2023
alpha,144,145,97,0,0.0,0.0,0.0,1.2597402597402598,1.0,1.0,Daily,2023
alpha,145,146,94,0,0.0,0.0,0.0,1.2207792207792207,1.0,1.0,Daily,2023
alpha,146,147,56,0,0.0,0.0,0.0,0.7272727272727273,1.0,1.0,Daily,2023
alpha,147,148,67,0,0.0,0.0,0.0,0.8701298701298701,1.0,1.0,Daily,2023
alpha,148,149,83,0,0.0,0.0,0.0,1.077922077922078,1.0,1.0,Daily,2023
alpha,149,150,77,0,0.0,0.0,0.0,1.0,1.0,1.0,Daily,2023
alpha,150,151,97,0,0.0,0.0,0.0,1.2597402597402598,1.0,1.0,Daily,2023
alpha,151,152,72,1,407.62,0.013888888888888888,407.62,0.935064935064935,1.0,1.0,Daily,2023
alpha,152,153,68,0,0.0,0.0,0.0,0.8831168831168831,1.0,1.0,Daily,2023
alpha,153,154,90,1,386.22,0.011111111111111112,386.22,1.1688311688311688,1.0,1.0,Daily,2023
alpha,154,155,84,0,0.0,0.0,0.0,1.0909090909090908,1.0,1.0,Daily,2023
alpha,155,156,114,1,479.14,0.008771929824561403,479.14,1.4805194805194806,1.0,1.0,Daily,2023
alpha,156,157,131,0,0.0,0.0,0.0,1.7012987012987013,1.0,1.0,Daily,2023
alpha,157,158,61,1,435.06,0.01639344262295082,435.06,0.7922077922077922,1.0,1.0,Daily,2023
alpha,158,159,94,1,398.5,0.010638297872340425,398.5,1.2207792207792207,1.0,1.0,Daily,2023
alpha,159,160,91,1,554.99,0.01098901098901099,554.99,1.1818181818181819,1.0,1.0,Daily,2023
alpha,160,161,68,0,0.0,0.0,0.0,0.8831168831168831,1.0,1.0,Daily,2023
alpha,161,162,58,1,454.47,0.017241379310344827,454.47,0.7532467532467533,1.0,1.0,Daily,2023
alpha,162,163,70,0,0.0,0.0,0.0,0.9090909090909091,1.0,1.0,Daily,2023
alpha,163,164,74,0,0.0,0.0,0.0,0.961038961038961,1.0,1.0,Daily,2023
alpha,164,165,96,0,0.0,0.0,0.0,1.2467532467532467,1.0,1.0,Daily,2023
alpha,165,166,80,0,0.0,0.0,0.0,1.0389610389610389,1.0,1.0,Daily,2023
alpha,166,167,71,0,0.0,0.0,0.0,0.922077922077922,1.0,1.0,Daily,2023
alpha,167,168,77,1,430.23,0.012987012987012988,430.23,1.0,1.0,1.0,Daily,2023
alpha,168,169,40,0,0.0,0.0,0.0,0.5194805194805194,1.0,1.0,Daily,2023
alpha,169,170,84,2,884.51,0.023809523809523808,442.255,1.0909090909090908,1.0,1.0,Daily,2023
alpha,170,171,79,0,0.0,0.0,0.0,1.025974025974026,1.0,1.0,Daily,2023
alpha,171,172,67,2,741.87,0.029850746268656716,370.935,0.8701298701298701,1.0,1.0,Daily,2023
alpha,172,173,79,2,842.4,0.02531645569620253,421.2,1.025974025974026,1.0,1.0,Daily,2023
alpha,173,174,81,0,0.0,0.0,0.0,1.051948051948052,1.0,1.0,Daily,2023
alpha,174,175,52,1,451.18,0.019230769230769232,451.18,0.6753246753246753,1.0,1.0,Daily,2023
alpha,175,176,62,0,0.0,0.0,0.0,0.8051948051948052,1.0,1.0,Daily,2023
alpha,176,177,68,0,0.0,0.0,0.0,0.8831168831168831,1.0,1.0,Daily,2023
alpha,177,178,77,0,0.0,0.0,0.0,1.0,1.0,1.0,Daily,2023
alpha,178,179,90,0,0.0,0.0,0.0,1.1688311688311688,1.0,1.0,Daily,2023
alpha,179,180,51,0,0.0,0.0,0.0,0.6623376623376623,1.0,1.0,Daily,2023
alpha,180,181,91,0,0.0,0.0,0.0,1.1818181818181819,1.0,1.0,Daily,2023
alpha,181,182,61,0,0.0,0.0,0.0,0.7922077922077922,1.0,1.0,Daily,2023
alpha,182,183,55,0,0.0,0.0,0.0,0.7142857142857143,1.0,1.0,Daily,2023
alpha,183,184,74,0,0.0,0.0,0.0,0.961038961038961,1.0,1.0,Daily,2023
alpha,184,185,72,1,427.25,0.013888888888888888,427.25,0.935064935064935,1.0,1.0,Daily,2023
alpha,185,186,57,0,0.0,0.0,0.0,0.7402597402597403,1.0,1.0,Daily,2023
alpha,186,187,72,0,0.0,0.0,0.0,0.935064935064935,1.0,1.0,Daily,2023
alpha,187,188,70,0,0.0,0.0,0.0,0.9090909090909091,1.0,1.0,Daily,2023
alpha,188,189,61,0,0.0,0.0,0.0,0.7922077922077922,1.0,1.0,Daily,2023
alpha,189,190,52,0,0.0,0.0,0.0,0.6753246753246753,1.0,1.0,Daily,2023
alpha,190,191,66,0,0.0,0.0,0.0,0.8571428571428571,1.0,1.0,Daily,2023
alpha,191,192,81,0,0.0,0.0,0.0,1.051948051948052,1.0,1.0,Daily,2023
alpha,192,193,63,1,385.96,0.015873015873015872,385.96,0.8181818181818182,1.0,1.0,Daily,2023
alpha,193,194,77,0,0.0,0.0,0.0,1.0,1.0,1.0,Daily,2023
alpha,194,195,106,1,422.97,0.009433962264150943,422.97,1.3766233766233766,1.0,1.0,Daily,2023
alpha,195,196,44,0,0.0,0.0,0.0,0.5714285714285714,1.0,1.0,Daily,2023
alpha,196,197,52,1,375.91,0.019230769230769232,375.91,0.6753246753246753,1.0,1.0,Daily,2023
alpha,197,198,53,0,0.0,0.0,0.0,0.6883116883116883,1.0,1.0,Daily,2023
alpha,198,199,50,0,0.0,0.0,0.0,0.6493506493506493,1.0,1.0,Daily,2023
alpha,199,200,55,1,494.06,0.01818181818181818,494.06,0.7142857142857143,1.0,1.0,Daily,2023
alpha,200,201,69,1,397.84,0.014492753623188406,397.84,0.8961038961038961,1.0,1.0,Daily,2023
alpha,201,202,87,0,0.0,0.0,0.0,1.12987012987013,1.0,1.0,Daily,2023
alpha,202,203,47,0,0.0,0.0,0.0,0.6103896103896104,1.0,1.0,Daily,2023
alpha,203,204,43,0,0.0,0.0,0.0,0.5584415584415584,1.0,1.0,Daily,2023
alpha,204,205,60,0,0.0,0.0,0.0,0.7792207792207793,1.0,1.0,Daily,2023
alpha,205,206,69,0,0.0,0.0,0.0,0.8961038961038961,1.0,1.0,Daily,2023
alpha,206,207,76,0,0.0,0.0,0.0,0.987012987012987,1.0,1.0,Daily,2023
alpha,207,208,81,0,0.0,0.0,0.0,1.051948051948052,1.0,1.0,Daily,2023
alpha,208,209,87,0,0.0,0.0,0.0,1.12987012987013,1.0,1.0,Daily,2023
alpha,209,210,62,0,0.0,0.0,0.0,0.8051948051948052,1.0,1.0,Daily,2023
alpha,210,211,54,0,0.0,0.0,0.0,0.7012987012987013,1.0,1.0,Daily,2023
alpha,211,212,54,1,432.52,0.018518518518518517,432.52,0.7012987012987013,1.0,1.0,Daily,2023
alpha,212,213,81,0,0.0,0.0,0.0,1.051948051948052,1.0,1.0,Daily,2023
alpha,213,214,51,0,0.0,0.0,0.0,0.6623376623376623,1.0,1.0,Daily,2023
alpha,214,215,107,0,0.0,0.0,0.0,1.3896103896103895,1.0,1.0,Daily,2023
alpha,215,216,77,2,921.48,0.025974025974025976,460.74,1.0,1.0,1.0,Daily,2023
alpha,216,217,72,0,0.0,0.0,0.0,0.935064935064935,1.0,1.0,Daily,2023
alpha,217,218,61,0,0.0,0.0,0.0,0.7922077922077922,1.0,1.0,Daily,2023
alpha,218,219,109,3,1227.79,0.027522935779816515,409.2633333333333,1.4155844155844155,1.0,1.0,Daily,2023
alpha,219,220,74,1,419.21,0.013513513513513514,419.21,0.961038961038961,1.0,1.0,Daily,2023
alpha,220,221,84,1,472.81,0.011904761904761904,472.81,1.0909090909090908,1.0,1.0,Daily,2023
alpha,221,222,52,0,0.0,0.0,0.0,0.6753246753246753,1.0,1.0,Daily,2023
alpha,222,223,66,0,0.0,0.0,0.0,0.8571428571428571,1.0,1.0,Daily,2023
alpha,223,224,57,0,0.0,0.0,0.0,0.7402597402597403,1.0,1.0,Daily,2023
alpha,224,225,71,0,0.0,0.0,0.0,0.922077922077922,1.0,1.0,Daily,2023
alpha,225,226,66,0,0.0,0.0,0.0,0.8571428571428571,1.0,1.0,Daily,2023
alpha,226,227,65,0,0.0,0.0,0.0,0.8441558441558441,1.0,1.0,Daily,2023
alpha,227,228,71,0,0.0,0.0,0.0,0.922077922077922,1.0,1.0,Daily,2023
alpha,228,229,85,1,401.46,0.011764705882352941,401.46,1.103896103896104,1.0,1.0,Daily,2023
alpha,229,230,61,0,0.0,0.0,0.0,0.7922077922077922,1.0,1.0,Daily,2023
alpha,230,231,56,0,0.0,0.0,0.0,0.7272727272727273,1.0,1.0,Daily,2023
alpha,231,232,56,0,0.0,0.0,0.0,0.7272727272727273,1.0,1.0,Daily,2023
alpha,232,233,70,0,0.0,0.0,0.0,0.9090909090909091,1.0,1.0,Daily,2023
alpha,233,234,65,1,425.84,0.015384615384615385,425.84,0.8441558441558441,1.0,1.0,Daily,2023
alpha,234,235,72,0,0.0,0.0,0.0,0.935064935064935,1.0,1.0,Daily,2023
alpha,235,236,80,0,0.0,0.0,0.0,1.0389610389610389,1.0,1.0,Daily,2023
alpha,236,237,57,0,0.0,0.0,0.0,0.7402597402597403,1.0,1.0,Daily,2023
alpha,237,238,73,2,808.68,0.0273972602739726,404.34,0.948051948051948,1.0,1.0,Daily,2023
alpha,238,239,59,0,0.0,0.0,0.0,0.7662337662337663,1.0,1.0,Daily,2023
alpha,239,240,77,1,476.14,0.012987012987012988,476.14,1.0,1.0,1.0,Daily,2023
alpha,240,241,77,0,0.0,0.0,0.0,1.0,1.0,1.0,Daily,2023
alpha,241,242,63,1,468.53,0.015873015873015872,468.53,0.8181818181818182,1.0,1.0,Daily,2023
alpha,242,243,89,0,0.0,0.0,0.0,1.155844155844156,1.0,1.0,Daily,2023
alpha,243,244,58,0,0.0,0.0,0.0,0.7532467532467533,1.0,1.0,Daily,2023
alpha,244,245,52,0,0.0,0.0,0.0,0.6753246753246753,1.0,1.0,Daily,2023
alpha,245,246,84,0,0.0,0.0,0.0,1.0909090909090908,1.0,1.0,Daily,2023
alpha,246,247,95,1,391.63,0.010526315789473684,391.63,1.2337662337662338,1.0,1.0,Daily,2023
alpha,247,248,82,1,419.7,0.012195121951219513,419.7,1.0649350649350648,1.0,1.0,Daily,2023
alpha,248,249,82,0,0.0,0.0,0.0,1.0649350649350648,1.0,1.0,Daily,2023
alpha,249,250,103,0,0.0,0.0,0.0,1.3376623376623376,1.0,1.0,Daily,2023
alpha,250,251,78,0,0.0,0.0,0.0,1.0129870129870129,1.0,1.0,Daily,2023
alpha,251,252,59,0,0.0,0.0,0.0,0.7662337662337663,1.0,1.0,Daily,2023
alpha,252,253,65,0,0.0,0.0,0.0,0.8441558441558441,1.0,1.0,Daily,2023
alpha,253,254,73,0,0.0,0.0,0.0,0.948051948051948,1.0,1.0,Daily,2023
alpha,254,255,81,1,408.43,0.012345679012345678,408.43,1.051948051948052,1.0,1.0,Daily,2023
alpha,255,256,75,0,0.0,0.0,0.0,0.974025974025974,1.0,1.0,Daily,2023
alpha,256,257,75,1,412.55,0.013333333333333334,412.55,0.974025974025974,1.0,1.0,Daily,2023
alpha,257,258,105,0,0.0,0.0,0.0,1.3636363636363635,1.0,1.0,Daily,2023
alpha,258,259,59,0,0.0,0.0,0.0,0.7662337662337663,1.0,1.0,Daily,2023
alpha,259,260,65,1,390.62,0.015384615384615385,390.62,0.8441558441558441,1.0,1.0,Daily,2023
alpha,260,261,101,1,423.82,0.009900990099009901,423.82,1.3116883116883118,1.0,1.0,Daily,2023
alpha,261,262,111,2,838.8,0.018018018018018018,419.4,1.4415584415584415,1.0,1.0,Daily,2023
alpha,262,263,65,0,0.0,0.0,0.0,0.8441558441558441,1.0,1.0,Daily,2023
alpha,263,264,73,0,0.0,0.0,0.0,0.948051948051948,1.0,1.0,Daily,2023
alpha,264,265,74,1,453.84,0.013513513513513514,453.84,0.961038961038961,1.0,1.0,Daily,2023
alpha,265,266,59,0,0.0,0.0,0.0,0.7662337662337663,1.0,1.0,Daily,2023
alpha,266,267,60,0,0.0,0.0,0.0,0.7792207792207793,1.0,1.0,Daily,2023
alpha,267,268,71,2,855.33,0.028169014084507043,427.665,0.922077922077922,1.0,1.0,Daily,2023
alpha,268,269,96,0,0.0,0.0,0.0,1.2467532467532467,1.0,1.0,Daily,2023
alpha,269,270,61,1,403.43,0.01639344262295082,403.43,0.7922077922077922,1.0,1.0,Daily,2023
alpha,270,271,78,2,789.52,0.02564102564102564,394.76,1.0129870129870129,1.0,1.0,Daily,2023
alpha,271,272,96,0,0.0,0.0,0.0,1.2467532467532467,1.0,1.0,Daily,2023
alpha,272,273,63,0,0.0,0.0,0.0,0.8181818181818182,1.0,1.0,Daily,2023
alpha,273,274,90,0,0.0,0.0,0.0,1.1688311688311688,1.0,1.0,Daily,2023
alpha,274,275,140,1,450.94,0.007142857142857143,450.94,1.8181818181818181,1.0,1.0,Daily,2023
alpha,275,276,117,2,904.63,0.017094017094017096,452.315,1.5194805194805194,1.0,1.0,Daily,2023
alpha,276,277,107,1,465.94,0.009345794392523364,465.94,1.3896103896103895,1.0,1.0,Daily,2023
alpha,277,278,108,0,0.0,0.0,0.0,1.4025974025974026,1.0,1.0,Daily,2023
alpha,278,279,133,0,0.0,0.0,0.0,1.7272727272727273,1.0,1.0,Daily,2023
alpha,279,280,74,0,0.0,0.0,0.0,0.961038961038961,1.0,1.0,Daily,2023
alpha,280,281,71,0,0.0,0.0,0.0,0.922077922077922,1.0,1.0,Daily,2023
alpha,281,282,121,0,0.0,0.0,0.0,1.5714285714285714,1.0,1.0,Daily,2023
alpha,282,283,81,0,0.0,0.0,0.0,1.051948051948052,1.0,1.0,Daily,2023
alpha,283,284,91,1,386.46,0.01098901098901099,386.46,1.1818181818181819,1.0,1.0,Daily,2023
alpha,284,285,79,0,0.0,0.0,0.0,1.025974025974026,1.0,1.0,Daily,2023
alpha,285,286,143,0,0.0,0.0,0.0,1.8571428571428572,1.0,1.0,Daily,2023
alpha,286,287,117,0,0.0,0.0,0.0,1.5194805194805194,1.0,1.0,Daily,2023
alpha,287,288,81,0,0.0,0.0,0.0,1.051948051948052,1.0,1.0,Daily,2023
alpha,288,289,112,1,380.2,0.008928571428571428,380.2,1.4545454545454546,1.0,1.0,Daily,2023
alpha,289,290,89,2,865.88,0.02247191011235955,432.94,1.155844155844156,1.0,1.0,Daily,2023
alpha,290,291,121,0,0.0,0.0,0.0,1.5714285714285714,1.0,1.0,Daily,2023
alpha,291,292,114,0,0.0,0.0,0.0,1.4805194805194806,1.0,1.0,Daily,2023
alpha,292,293,122,0,0.0,0.0,0.0,1.5844155844155845,1.0,1.0,Daily,2023
alpha,293,294,73,0,0.0,0.0,0.0,0.948051948051948,1.0,1.0,Daily,2023
alpha,294,295,71,0,0.0,0.0,0.0,0.922077922077922,1.0,1.0,Daily,2023
alpha,295,296,102,0,0.0,0.0,0.0,1.3246753246753247,1.0,1.0,Daily,2023
alpha,296,297,105,0,0.0,0.0,0.0,1.3636363636363635,1.0,1.0,Daily,2023
alpha,297,298,121,1,427.36,0.008264462809917356,427.36,1.5714285714285714,1.0,1.0,Daily,2023
alpha,298,299,95,0,0.0,0.0,0.0,1.2337662337662338,1.0,1.0,Daily,2023
alpha,299,300,84,0,0.0,0.0,0.0,1.0909090909090908,1.0,1.0,Daily,2023
alpha,300,301,82,0,0.0,0.0,0.0,1.0649350649350648,1.0,1.0,Daily,2023
alpha,301,302,64,0,0.0,0.0,0.0,0.8311688311688312,1.0,1.0,Daily,2023
alpha,302,303,92,0,0.0,0.0,0.0,1.1948051948051948,1.0,1.0,Daily,2023
alpha,303,304,92,0,0.0,0.0,0.0,1.1948051948051948,1.0,1.0,Daily,2023
alpha,304,305,109,0,0.0,0.0,0.0,1.4155844155844155,1.0,1.0,Daily,2023
alpha,305,306,128,0,0.0,0.0,0.0,1.6623376623376624,1.0,1.0,Daily,2023
alpha,306,307,156,2,772.42,0.01282051282051282,386.21,2.0259740259740258,1.0,1.0,Daily,2023
alpha,307,308,111,0,0.0,0.0,0.0,1.4415584415584415,1.0,1.0,Daily,2023
alpha,308,309,92,1,392.91,0.010869565217391304,392.91,1.1948051948051948,1.0,1.0,Daily,2023
alpha,309,310,124,0,0.0,0.0,0.0,1.6103896103896105,1.0,1.0,Daily,2023
